Month,DayofMonth,DayOfWeek,DepTime,UniqueCarrier Code,Origin Code,Dest Code,Distance,dep_dela1ed_15mi0
9,28,3,703,4,147,210,1028,0
11,18,6,1602,20,152,256,368,0
10,12,4,1619,19,215,256,507,0
3,9,3,1643,18,132,79,1452,0
8,29,1,750,20,199,247,671,0
4,20,3,1750,15,147,146,829,0
7,5,2,1055,16,154,224,110,0
9,26,1,1910,20,225,48,328,1
9,4,1,2025,20,238,215,304,0
12,13,2,1737,21,35,61,448,0
3,29,2,2155,12,80,152,1055,1
2,15,3,1425,19,215,257,647,1
9,6,2,1705,20,141,101,1093,0
2,3,5,1727,7,19,78,547,0
7,4,1,1915,20,233,152,345,1
10,11,2,700,15,92,72,170,0
2,15,2,1318,13,80,177,432,0
12,4,1,1911,1,86,80,987,0
10,28,5,2135,17,175,194,349,0
8,27,6,1614,1,205,247,1721,0
3,13,1,1915,20,181,214,290,1
3,4,5,2059,14,194,151,455,0
7,25,1,1813,18,205,78,612,1
2,3,4,2217,18,154,93,2454,0
12,23,5,1908,18,132,154,2288,0
11,15,2,1125,18,79,152,629,0
5,15,1,605,22,239,215,843,0
8,7,7,2036,18,79,257,910,0
3,19,7,1530,20,211,215,1009,1
9,10,7,652,19,230,214,336,0
7,4,1,755,5,247,93,2401,0
11,11,5,855,20,247,233,564,0
5,2,1,950,7,19,285,264,0
1,5,4,908,1,171,205,403,0
4,10,1,1445,1,125,154,2556,0
2,19,6,2155,15,72,63,335,0
8,13,7,1726,3,253,247,697,1
10,28,5,1755,13,80,251,190,0
11,28,1,710,20,47,215,369,0
10,9,7,455,16,221,247,172,0
4,9,6,1709,12,64,215,1671,0
3,29,2,1502,18,79,215,602,0
1,28,5,1510,20,175,263,251,0
5,17,2,1308,16,256,276,601,0
4,29,5,1750,16,243,248,191,0
5,9,1,2043,12,152,248,414,1
6,16,4,1910,5,133,152,1222,0
8,6,7,1831,21,133,3,744,1
10,9,1,828,16,154,253,308,0
6,27,2,1710,20,21,75,189,0
2,26,7,1837,1,154,80,1235,0
7,31,1,1025,22,204,152,197,0
4,9,7,1938,20,154,152,236,1
11,17,5,1142,20,61,35,448,0
1,2,1,2204,19,86,152,1750,1
9,5,1,1319,5,37,133,1597,0
6,24,5,1124,14,194,171,393,1
10,4,3,1815,21,175,61,307,1
5,14,7,910,15,35,72,230,0
10,1,6,622,21,181,61,544,0
5,15,7,1245,1,80,147,1391,0
10,12,4,1957,20,48,238,2295,1
7,21,5,1420,20,86,175,229,0
3,27,7,533,10,101,19,581,0
5,29,7,1655,20,126,195,303,0
7,25,1,1117,7,256,253,585,0
7,24,1,1152,2,125,161,102,0
8,22,2,1524,14,272,86,983,0
11,27,1,638,10,80,175,797,0
11,8,3,36,1,154,80,1235,0
3,1,2,635,14,86,272,983,0
12,10,6,1122,12,215,247,1107,0
4,11,1,717,18,154,147,2475,0
9,1,4,1031,1,159,182,1097,0
8,27,7,931,1,79,80,641,0
6,1,4,1400,15,72,133,871,0
12,30,6,2123,20,215,257,647,0
11,3,4,1324,1,256,205,1249,0
8,21,7,716,19,195,63,651,0
1,19,4,1417,20,173,48,787,0
5,31,2,1350,19,272,78,814,0
3,13,1,1557,8,19,183,669,1
5,13,6,1954,13,80,145,408,1
9,8,5,2208,14,194,96,223,0
10,31,2,928,2,200,161,202,0
4,19,2,1300,7,259,256,588,0
7,5,2,1102,1,205,263,258,1
8,10,3,1600,1,159,182,1097,0
2,21,2,937,22,205,1,654,1
6,6,2,930,8,19,92,350,0
9,15,4,2034,19,159,46,292,0
1,23,7,1639,16,79,67,72,0
7,17,1,845,5,133,159,1416,0
10,21,6,1815,13,37,147,187,0
1,18,3,851,14,177,154,1619,1
7,18,1,955,20,48,238,2295,0
8,17,4,1507,16,256,233,422,0
4,6,3,1144,12,152,238,258,0
1,11,3,827,20,126,239,192,0
2,23,4,1020,14,194,48,936,0
3,28,2,1125,16,256,91,619,0
12,16,6,715,14,181,86,609,1
8,3,4,1721,13,259,253,342,0
7,31,7,559,18,132,205,589,0
6,23,4,1752,13,80,134,328,0
2,5,6,1040,13,48,37,370,0
6,11,7,951,7,256,173,1929,0
11,20,7,2150,13,205,61,316,0
2,1,2,820,20,126,274,453,0
10,25,3,2034,20,75,126,239,1
5,9,2,527,2,125,149,163,0
10,16,7,1928,15,72,117,317,1
8,28,1,711,20,126,152,1235,0
6,5,1,1720,8,176,19,267,0
1,1,7,1020,20,181,175,838,1
10,12,4,1959,20,175,171,405,0
6,1,4,1220,16,89,79,563,0
2,14,1,1704,19,232,214,198,0
6,5,1,2318,18,247,132,2306,0
6,14,3,1719,8,256,183,1246,0
3,16,3,1635,20,175,246,271,0
8,20,6,700,20,48,181,377,0
2,1,3,1549,18,205,272,1012,0
12,13,2,1257,21,214,61,363,0
7,31,1,1927,20,75,126,239,0
12,4,1,1734,14,64,86,155,1
7,31,1,1550,15,157,72,70,1
3,9,4,1512,8,19,115,640,0
10,21,5,1120,20,253,233,188,0
8,12,6,1120,20,238,152,258,0
8,8,1,930,20,101,214,992,0
4,14,4,1528,6,132,117,383,0
7,19,2,1733,18,21,79,775,0
5,14,7,1635,20,211,257,479,0
3,21,1,1654,20,21,215,872,1
11,6,7,950,1,152,253,386,0
11,27,7,1248,18,154,215,370,0
10,19,3,1610,14,249,177,243,0
6,25,7,728,19,219,101,994,0
6,26,1,1020,20,257,47,358,0
12,10,7,1726,15,85,72,505,0
2,26,6,804,13,80,85,624,0
6,4,6,1600,16,256,3,493,0
11,6,1,1355,20,225,215,2277,0
3,8,2,1916,19,173,214,861,1
12,2,6,910,15,46,72,410,1
12,30,6,1433,14,138,101,1005,0
8,25,4,1252,1,80,171,460,0
9,27,3,958,7,256,48,1864,0
5,29,1,1007,3,152,247,866,0
12,22,4,2214,16,154,248,337,0
12,14,4,1930,8,19,102,273,0
7,12,3,1029,18,154,132,2288,0
5,26,4,1545,8,19,140,406,0
7,13,4,1336,21,169,133,429,0
1,5,4,2147,18,132,173,758,0
2,8,3,941,7,19,116,306,0
12,25,1,1714,1,93,154,2454,0
10,20,5,626,15,30,159,866,0
5,10,2,1115,15,138,72,98,0
12,21,3,1240,15,72,35,230,0
8,24,4,559,5,239,133,191,0
5,21,7,1550,15,37,206,468,0
5,26,5,1556,19,37,63,728,1
10,21,6,1138,1,80,178,468,0
9,24,6,926,7,211,256,630,0
2,22,2,1303,13,145,80,408,0
4,25,2,1420,8,201,256,866,0
2,7,1,1535,20,155,75,293,0
9,8,4,1027,1,93,205,719,0
10,4,3,1951,14,86,171,629,1
7,14,5,1533,14,86,239,1215,0
9,28,4,1118,20,237,48,919,0
8,17,3,59,14,16,194,2518,0
4,23,7,949,19,63,182,650,0
1,8,6,1254,7,159,19,761,0
10,28,5,631,13,187,80,540,0
8,15,2,1732,20,274,75,237,0
7,11,2,1557,18,79,171,533,0
9,4,1,1941,5,173,93,938,0
2,20,7,2200,20,257,154,373,0
2,11,6,845,20,154,48,2329,0
8,11,4,1602,7,19,61,554,0
5,31,2,856,5,61,173,895,0
5,26,4,1309,21,210,61,1020,0
8,14,7,1440,21,177,93,946,1
12,22,5,1611,14,138,194,503,1
3,3,4,1332,16,107,247,224,0
4,24,7,636,14,93,177,946,0
3,4,5,2258,19,63,173,468,0
6,7,2,1606,19,63,214,448,0
9,17,7,2027,5,133,205,925,1
4,25,1,650,21,158,133,201,0
1,4,2,2235,18,154,173,2217,0
1,20,4,1359,6,132,147,228,0
6,28,3,1458,20,35,48,588,0
1,2,1,1314,1,205,101,1182,1
9,14,3,1730,15,72,51,214,0
8,16,3,645,18,152,79,629,0
3,19,6,2010,15,147,116,459,0
11,9,3,555,8,197,19,317,0
10,27,4,1821,14,202,194,282,0
12,29,5,1340,13,196,80,722,1
11,8,2,900,20,154,215,370,0
1,5,3,1531,5,93,19,745,0
10,24,2,1820,15,147,230,426,1
2,25,6,1259,1,80,182,1121,0
12,15,5,2105,1,80,173,984,0
11,11,5,1539,21,133,194,1034,0
12,18,1,1537,21,93,288,1130,0
11,12,7,1435,19,255,132,1571,0
11,2,4,954,1,159,205,733,0
2,20,1,1143,16,248,228,199,0
11,22,3,1404,14,194,239,1097,0
4,17,7,630,1,35,80,631,0
8,3,4,925,1,86,80,987,1
3,21,2,1544,5,173,61,895,0
8,4,4,1200,13,85,205,299,1
11,29,2,716,1,19,80,732,0
2,11,6,815,15,72,30,396,0
3,15,3,1754,21,171,133,643,0
2,3,4,1738,8,272,117,478,1
3,11,5,1857,19,237,78,892,1
6,22,3,2132,14,194,16,2518,0
6,20,2,1526,14,194,175,349,0
5,10,2,742,12,195,215,1301,0
12,14,4,1803,20,154,233,390,0
4,13,3,608,16,97,79,844,0
10,14,5,1921,21,61,25,475,1
11,21,2,1446,20,253,238,417,0
9,28,4,2057,1,182,214,1013,0
5,3,3,916,14,86,197,636,0
11,12,7,1409,20,175,46,468,0
3,14,2,2050,13,205,34,116,0
8,14,1,1903,5,133,37,1597,0
12,12,1,1225,5,214,133,1324,0
6,16,4,1824,1,205,159,733,1
9,24,7,1349,20,214,230,336,0
1,13,4,1610,20,48,64,336,0
8,27,7,1335,8,140,19,406,1
8,1,2,559,7,154,19,1946,0
5,30,1,1535,21,61,230,416,0
9,10,6,1728,7,147,101,1069,0
1,31,1,2005,8,180,19,147,1
12,7,3,831,14,263,86,440,0
3,16,3,635,6,246,132,451,0
11,10,4,1735,12,79,152,629,1
8,12,5,1844,16,85,205,299,0
1,30,1,659,16,211,247,129,0
12,14,3,1112,7,256,154,590,0
3,16,3,925,13,80,194,852,1
11,21,2,1320,18,79,159,1619,1
1,2,1,857,15,263,72,307,0
6,11,7,1747,1,80,35,631,1
9,10,6,1627,1,173,255,1189,0
7,23,7,1507,21,201,133,395,0
5,2,2,1440,15,72,104,701,0
8,12,6,813,20,152,238,258,0
1,14,5,1208,13,114,80,134,1
11,30,3,728,13,159,86,501,0
3,21,1,2019,8,23,19,714,0
4,25,1,1148,21,177,61,622,0
1,24,2,1920,22,79,110,212,1
5,3,2,951,17,175,237,1105,0
11,4,5,816,12,211,215,1009,0
3,20,7,710,20,175,272,997,0
10,18,2,600,3,247,16,1449,0
3,16,3,849,21,61,64,112,0
10,22,7,2338,7,19,272,406,1
2,12,6,935,12,253,152,386,0
10,4,2,1600,15,35,72,230,0
8,8,2,1402,18,154,205,1745,0
10,10,1,1850,20,152,263,1372,0
3,26,6,555,1,21,80,190,0
4,18,1,623,5,93,37,200,0
6,6,2,850,14,247,125,2677,0
7,24,7,2048,10,19,235,749,1
12,18,1,1345,1,159,80,1389,0
9,11,1,1334,5,3,133,744,0
11,5,6,1627,19,214,63,448,0
12,28,4,2104,21,93,235,246,0
11,18,5,905,20,30,272,460,0
11,1,3,1439,14,113,194,252,0
8,16,3,1250,22,63,48,361,0
6,9,4,1644,6,132,57,441,0
12,9,5,1746,3,152,247,866,1
9,3,7,1015,15,239,19,874,0
6,4,6,801,16,241,79,916,0
3,4,5,1504,14,86,205,235,0
2,9,3,2127,7,262,19,445,1
5,28,6,1303,1,138,205,177,0
1,24,2,1439,5,93,64,462,0
4,6,4,1814,20,152,47,223,1
8,5,5,1734,6,45,132,442,1
12,26,2,938,18,79,259,846,1
4,3,1,1306,1,101,80,1119,0
1,3,2,1028,14,194,205,334,1
3,9,4,809,1,159,173,950,0
9,10,7,2239,19,248,63,2296,0
10,8,7,1117,14,194,215,1276,0
12,7,3,545,15,240,159,722,0
6,30,5,2012,8,175,19,590,1
1,6,5,705,20,79,152,629,0
9,8,5,757,7,19,272,406,0
5,14,7,2131,19,63,181,737,0
1,30,1,1307,14,152,183,1524,0
11,6,1,1845,15,214,72,507,0
8,19,6,917,20,175,141,765,0
6,24,5,905,20,15,75,324,0
10,6,4,751,10,51,159,396,0
10,13,4,1045,9,79,173,1545,0
11,6,7,816,18,276,215,110,0
4,10,1,1930,20,75,126,239,0
1,11,3,2006,15,147,63,541,1
1,10,2,1621,14,194,115,408,0
4,8,5,1159,14,192,194,228,0
3,29,2,1446,13,147,37,187,1
3,13,7,2112,1,80,101,1119,1
11,22,2,1241,1,214,205,678,1
10,18,2,1500,20,126,21,148,0
7,19,3,1105,21,201,133,395,0
3,7,1,920,18,132,101,901,1
11,26,6,1735,20,175,14,717,0
1,8,7,2246,7,19,214,665,0
1,22,7,1511,4,93,272,998,0
7,15,6,1557,7,3,19,1269,0
3,14,1,915,15,72,151,258,0
5,4,3,2207,8,19,117,153,0
8,3,3,1330,13,205,127,738,0
1,4,3,2141,8,19,98,331,0
6,5,7,1220,20,48,225,328,0
2,20,7,1052,8,197,19,317,0
3,10,5,1144,7,19,154,1946,0
8,10,4,2333,1,152,205,1515,0
9,18,7,1753,19,219,248,2254,0
9,1,4,2000,8,263,19,483,0
8,15,1,2150,19,63,137,185,1
11,5,7,746,19,214,255,1576,0
8,1,2,1800,20,152,154,236,1
1,30,1,745,18,248,79,967,0
12,24,6,1420,5,210,93,1024,0
12,29,5,2108,22,100,215,119,1
12,20,3,1238,19,253,215,621,0
4,27,4,1255,15,78,37,399,0
1,2,7,1033,10,101,19,581,0
11,7,1,1135,20,126,169,441,0
9,1,5,654,13,61,80,1021,0
9,28,4,1030,15,78,147,213,0
3,23,4,1005,20,146,30,365,0
5,12,5,1706,7,173,256,1929,0
3,22,2,2029,13,159,46,292,0
7,6,3,659,5,44,133,253,0
2,27,1,2302,7,19,214,665,1
7,12,3,616,16,67,248,963,0
3,4,6,1904,22,61,132,288,0
6,18,7,1252,1,101,159,1076,0
10,13,4,2229,5,215,93,2133,0
4,24,1,1850,13,80,50,922,0
1,27,5,1212,16,79,196,197,0
9,24,6,1130,8,19,166,369,0
10,12,4,1835,19,214,37,280,0
12,27,2,600,7,63,19,227,0
4,14,5,1836,1,125,80,3784,0
8,12,6,1059,19,79,214,1557,0
4,26,2,1554,21,171,133,643,0
9,28,4,957,4,101,159,1076,0
5,12,4,807,7,93,19,745,0
3,2,4,1500,7,101,19,581,1
1,29,6,1750,15,74,72,711,1
6,11,6,1133,19,230,214,336,0
6,11,7,1804,10,19,132,533,0
7,24,1,1345,13,230,78,227,1
9,26,1,723,1,154,80,1235,0
2,21,2,2035,8,19,102,273,0
4,26,3,618,16,67,79,72,0
9,10,7,1945,7,72,272,773,0
3,16,4,935,16,154,241,89,0
2,10,4,1559,16,138,205,177,0
7,12,2,1540,20,215,225,2277,0
6,25,6,2011,18,79,211,992,0
12,13,2,605,18,199,205,1835,0
5,22,1,1543,7,19,159,761,0
8,23,3,1214,5,61,133,1091,1
3,23,3,655,20,253,154,308,0
8,9,2,1933,1,205,182,1197,0
12,13,3,658,5,238,133,1303,0
4,24,1,1802,19,48,214,90,0
5,12,4,616,1,154,263,1593,0
1,10,2,1201,19,152,233,345,0
5,29,1,1648,15,173,235,1033,0
1,17,1,1549,16,154,60,86,0
2,26,6,1910,18,205,101,1182,0
3,16,3,1523,20,173,64,802,1
12,28,4,635,14,78,194,931,0
4,25,1,640,1,247,263,1710,0
7,4,2,1809,19,214,138,587,0
9,28,4,654,14,115,194,408,0
8,25,4,1244,20,175,202,423,0
6,9,4,836,18,174,205,594,1
3,24,5,1345,13,238,253,417,0
8,31,3,1805,16,241,154,89,0
6,30,4,1021,14,154,86,1979,0
8,18,5,821,20,171,48,967,0
2,11,5,2055,19,272,214,920,0
5,1,1,1650,21,44,133,253,0
4,15,5,1853,16,154,256,590,0
6,5,7,1204,1,80,159,1389,1
5,21,6,1217,16,256,154,590,0
1,13,4,1430,20,152,154,236,0
9,19,2,1501,7,19,171,692,0
8,31,4,1405,20,75,126,239,0
5,5,5,1726,18,46,205,473,1
1,20,4,1214,19,63,37,728,0
9,5,1,836,21,230,93,416,0
7,22,6,1647,7,72,256,1449,0
10,23,7,1023,7,19,30,134,0
1,14,6,1810,7,182,19,595,0
9,19,2,908,13,15,80,313,0
2,24,5,1138,4,101,37,1237,0
4,5,2,1451,3,152,247,866,0
1,5,4,2006,21,93,138,644,1
6,29,4,1005,8,19,85,743,0
7,27,4,1607,5,93,230,416,1
5,19,4,1151,14,194,16,2518,0
12,11,1,1907,1,78,80,1192,0
7,24,1,1901,18,79,195,1062,0
4,19,3,622,11,125,200,100,0
10,3,2,1718,20,101,126,957,0
12,18,1,633,20,247,152,866,0
8,6,6,1233,1,154,80,1235,0
9,15,5,1612,22,205,219,412,0
5,18,4,1936,21,133,162,374,0
11,23,3,750,20,215,257,647,0
1,27,4,2110,15,64,72,116,0
6,23,4,715,20,272,146,180,0
4,23,7,1050,20,146,35,484,0
2,27,1,1446,21,230,133,1043,0
4,6,4,730,20,141,237,1101,0
10,14,6,1708,15,214,72,507,0
5,6,6,1448,20,238,257,480,1
9,30,5,549,13,2,80,158,0
10,23,1,1923,16,256,227,508,0
12,14,3,827,13,44,80,383,0
5,8,7,1120,20,211,199,543,0
7,4,1,2038,1,80,211,1616,0
11,12,7,822,20,257,238,480,0
8,20,6,1151,6,152,132,2066,0
5,25,3,659,19,78,205,612,0
6,30,4,1456,14,86,226,668,1
2,28,1,1144,14,35,177,200,0
7,2,6,1207,19,255,37,1674,0
12,9,6,1604,14,37,86,632,0
4,3,1,605,22,147,132,228,0
8,20,7,1545,20,107,247,224,1
1,24,1,2154,10,48,76,406,1
7,29,6,1933,14,177,112,324,0
12,10,7,1911,9,263,79,770,0
6,11,7,1255,1,80,206,1213,0
1,16,1,2127,14,86,138,231,1
10,4,2,1845,7,248,125,2398,1
6,17,6,1424,8,19,134,781,0
9,28,4,1806,22,215,202,1037,0
5,10,3,810,20,30,175,570,1
11,14,2,1648,21,133,281,772,0
5,15,1,713,19,197,63,156,0
2,20,7,2159,18,247,16,1449,1
4,24,1,826,19,237,63,600,0
4,11,1,851,19,37,159,185,0
10,5,4,1348,1,80,3,569,1
6,26,7,1421,12,215,211,1009,1
7,27,3,630,20,35,48,588,0
5,6,6,958,5,133,238,1303,1
12,20,3,755,18,132,205,589,0
1,28,5,920,20,75,21,189,0
3,12,7,604,16,233,248,192,0
11,30,3,1656,21,61,138,261,0
8,11,4,2043,7,78,19,547,1
2,9,3,1706,3,47,247,937,0
10,25,3,713,5,93,210,1024,0
9,29,4,1032,13,15,80,313,0
3,22,3,804,19,37,214,280,1
2,4,5,1959,16,191,154,267,0
4,1,5,1445,21,63,133,913,0
10,25,3,1640,20,152,233,345,1
1,7,5,630,20,61,48,314,0
10,22,6,850,15,72,262,812,0
12,26,1,1538,7,19,30,134,0
11,7,1,1226,19,63,197,156,0
9,17,7,929,20,126,173,848,0
11,12,7,949,18,248,132,2419,0
4,28,4,1759,19,159,37,185,0
5,1,7,1907,13,80,63,936,0
1,4,2,2052,20,30,195,321,0
2,25,5,1839,7,116,19,306,0
9,28,4,1755,21,133,128,295,0
7,25,1,812,16,256,135,188,0
8,21,7,1129,12,19,215,1587,0
7,11,1,1738,20,211,215,1009,1
2,21,1,842,16,238,154,109,0
4,8,6,1033,21,48,93,169,0
12,16,5,1308,5,133,19,689,0
9,5,1,1041,7,173,19,403,0
7,31,7,1320,20,215,253,621,0
3,22,2,1139,18,78,205,612,0
7,10,7,1143,1,80,3,569,0
11,18,5,2120,20,47,215,369,0
2,22,2,925,20,48,181,377,0
6,22,4,2034,19,214,63,448,0
10,3,2,1851,1,248,154,337,0
3,31,4,1405,20,173,246,718,0
8,30,2,559,1,205,159,733,0
9,13,3,1847,21,158,133,201,0
5,23,2,849,14,86,170,98,0
7,27,4,1248,16,259,248,372,0
11,8,3,1427,20,215,256,507,0
11,23,4,1850,18,37,132,413,0
3,27,7,1121,7,256,125,2994,0
9,17,6,943,1,239,80,247,0
10,3,1,1225,11,142,125,216,0
5,1,1,1805,20,204,215,325,0
9,22,5,1120,15,51,72,214,0
5,9,1,2019,12,152,247,866,0
2,3,4,724,19,219,93,319,0
10,4,2,1029,18,79,93,1605,0
10,29,7,1403,20,126,162,393,0
4,29,5,1501,8,273,19,227,0
6,24,6,1923,22,205,23,631,0
9,28,4,1725,13,285,80,626,0
4,7,4,1316,19,86,78,405,0
2,2,3,25,4,257,147,2521,0
1,20,4,825,20,276,238,367,0
6,21,3,1545,13,205,92,273,0
2,19,6,1049,11,125,161,102,0
6,11,6,825,6,132,14,325,0
12,14,3,2039,7,19,259,1919,0
4,21,4,745,10,171,19,692,0
12,25,7,1722,7,19,263,483,0
11,28,2,752,15,159,64,478,0
1,26,3,1705,20,75,155,293,0
2,2,4,1236,20,195,173,550,1
11,7,2,1939,7,19,201,761,1
4,16,7,1730,15,72,24,225,0
2,22,3,1800,8,92,19,350,1
2,24,5,1940,7,195,19,425,0
3,13,7,1609,19,215,63,1774,0
6,2,5,2149,7,19,80,732,1
4,23,6,1230,20,47,253,296,0
11,17,5,1539,16,79,227,301,0
8,27,7,2139,21,132,93,213,1
1,4,3,914,13,80,145,408,0
8,6,6,1028,12,215,211,1009,1
10,31,2,800,16,7,54,56,0
11,28,2,2011,20,30,272,460,0
1,27,4,805,20,233,152,345,0
4,25,1,2212,4,238,147,2446,0
6,2,5,1043,1,80,147,1391,0
5,4,4,2036,21,61,194,622,0
5,2,2,955,20,30,35,177,0
9,12,2,1132,14,159,194,1020,0
2,7,2,1710,3,10,16,252,1
6,26,7,742,18,132,154,2288,1
2,3,5,1705,16,97,256,501,0
4,14,5,1323,21,133,162,374,0
8,7,7,553,13,105,80,228,0
6,24,5,839,13,80,126,247,0
7,12,2,1140,16,79,179,964,0
11,22,3,1057,18,37,79,1754,0
9,5,2,818,15,19,239,874,0
5,23,2,823,5,78,133,1208,0
11,13,7,830,20,46,48,281,0
4,6,4,1847,18,79,101,1703,1
10,6,5,746,21,192,61,402,0
4,28,5,2000,8,19,186,448,0
9,1,4,559,15,219,72,256,0
4,14,4,1547,21,93,177,946,0
4,14,4,2035,1,205,215,1440,0
4,7,5,1929,14,194,239,1097,0
11,7,2,940,22,205,51,344,1
12,23,6,1246,20,107,152,806,0
12,15,4,1156,18,101,205,1182,1
10,5,3,1745,20,225,48,328,0
10,24,2,1949,16,79,21,775,0
10,25,3,614,20,36,256,291,0
3,3,4,1336,13,205,65,135,0
6,12,7,805,20,126,195,303,0
4,4,2,926,18,152,248,414,1
1,28,5,834,12,21,215,872,0
9,5,1,1659,7,19,239,874,0
6,11,6,1700,15,74,72,711,1
12,3,7,1111,18,248,79,967,0
1,18,2,904,13,230,147,426,0
10,13,5,1026,14,86,151,74,0
6,10,5,1850,5,61,173,895,0
6,30,5,1204,20,173,263,880,0
6,5,7,1731,14,86,117,508,1
8,25,4,1216,14,171,194,393,0
9,9,5,2230,7,154,147,2475,0
9,21,4,1631,20,238,152,258,0
3,24,4,1359,18,154,80,1235,1
7,20,4,1918,19,248,152,414,1
11,14,2,810,11,142,200,121,0
2,13,7,2156,4,199,132,2408,0
10,13,4,1530,20,215,225,2277,0
10,9,1,651,21,93,76,533,0
7,4,1,2013,16,248,241,262,0
8,29,2,1546,16,79,163,423,0
12,19,1,1759,12,152,259,226,1
11,11,5,1740,20,48,256,1864,0
11,29,3,642,16,258,154,135,0
12,16,6,1512,1,200,154,2486,0
6,6,2,859,19,215,80,868,0
8,26,6,1806,5,133,247,1874,0
5,26,5,629,9,152,79,629,0
8,25,4,1530,20,175,30,570,0
2,20,7,1654,13,35,159,764,0
8,28,1,1158,1,257,80,1431,1
2,22,3,1222,13,236,205,268,0
4,4,2,1948,7,19,145,341,0
3,11,5,800,20,126,75,239,0
11,4,5,1543,14,227,194,490,0
11,23,4,1606,20,214,230,336,0
1,14,5,2122,18,205,25,783,1
9,20,3,1101,13,64,159,478,1
8,18,4,741,5,133,182,964,0
5,5,5,1429,22,132,226,494,0
1,31,2,1114,22,205,35,409,0
6,19,1,717,16,66,79,392,0
7,22,6,846,19,78,37,399,0
5,13,5,638,18,37,248,2704,0
4,20,4,1536,18,159,79,1619,1
6,30,4,1901,7,19,74,366,0
3,9,4,622,16,60,154,86,0
11,18,6,1716,13,114,80,134,0
11,19,7,855,19,194,152,1300,0
3,29,2,1923,8,19,270,223,0
12,26,1,1703,18,63,79,1337,0
3,13,1,2351,18,205,115,137,1
4,5,2,1220,8,19,98,331,0
8,8,1,1813,20,215,154,370,1
8,8,1,900,15,72,214,507,0
12,7,3,1252,13,80,288,281,1
11,17,4,855,20,181,175,838,0
8,18,5,2149,20,154,152,236,0
7,7,4,1424,14,79,194,680,0
5,30,2,1549,19,154,215,370,0
1,28,5,617,1,248,80,1464,0
12,12,2,1609,18,173,205,1005,0
6,28,3,2143,19,63,48,361,0
8,18,5,2137,19,63,1,481,0
7,12,3,1106,5,133,93,1400,1
12,26,1,1936,10,177,19,332,0
6,26,7,916,8,19,275,253,0
1,16,7,700,20,155,21,341,0
5,24,3,955,20,257,204,389,0
12,27,2,2015,20,48,46,281,0
9,5,1,1234,7,101,72,932,0
7,29,6,705,19,137,63,185,0
10,9,7,1229,20,152,215,256,1
10,13,4,1840,19,210,214,951,1
6,6,2,1222,10,19,182,595,0
11,15,3,1453,20,35,48,588,0
5,4,4,602,19,225,214,238,0
3,22,3,1652,5,93,259,2433,0
7,1,5,1302,13,116,80,999,0
12,11,7,737,19,101,214,992,0
6,6,1,1217,9,79,154,862,0
4,8,5,1531,1,80,21,190,0
6,3,6,1755,20,152,239,1069,1
1,20,4,759,13,205,61,316,0
4,26,2,1032,4,147,272,1005,0
3,20,7,1828,16,96,79,627,0
6,7,2,1702,1,80,159,1389,0
10,16,1,1220,16,205,59,196,0
10,27,5,1510,7,19,195,425,1
8,2,3,642,14,78,194,931,0
2,19,7,808,13,80,220,604,1
7,3,1,1713,20,175,171,405,0
8,21,7,1345,1,173,255,1189,1
6,25,6,2102,4,147,256,1989,0
3,20,7,804,6,45,132,442,0
4,10,1,1916,14,138,159,659,1
7,4,2,2108,18,79,256,391,0
8,10,3,1943,1,80,201,175,0
7,27,3,626,5,61,133,1091,0
10,8,7,1809,7,146,19,270,0
1,13,5,1511,7,19,146,270,0
9,24,7,1920,14,93,194,1008,1
10,12,4,1557,21,61,230,416,0
10,7,5,1734,7,25,72,661,0
10,24,1,1836,3,252,148,95,0
3,4,5,1002,16,79,67,72,0
9,12,2,641,18,248,211,550,0
12,18,1,1051,7,19,272,406,0
4,4,1,836,19,132,63,321,0
4,9,7,821,16,88,256,200,0
1,4,2,1636,7,19,195,425,0
5,21,7,722,1,263,195,604,0
4,29,6,1600,20,126,239,192,1
9,24,6,1727,10,138,19,432,0
10,21,6,818,21,93,230,416,0
6,14,3,1543,7,19,154,1946,1
8,4,4,1130,20,175,86,229,1
5,5,5,2025,1,205,253,1829,0
10,27,4,1111,7,240,19,215,0
7,4,2,1101,20,215,259,338,1
8,23,3,1456,1,3,80,569,0
2,19,7,1126,3,247,80,1660,0
8,27,6,1706,13,77,205,147,0
4,15,5,645,8,56,19,457,0
4,24,7,1105,20,173,48,787,0
1,6,4,721,18,36,79,649,0
5,22,7,812,6,240,132,515,0
5,25,4,1252,1,205,247,1721,1
11,9,3,855,15,72,205,264,0
4,21,4,935,20,30,126,570,0
2,23,3,1522,7,256,211,630,1
9,29,5,723,1,238,80,1171,0
8,10,4,2023,20,48,25,283,0
5,16,1,1812,1,21,154,1242,0
6,18,7,619,16,256,79,391,0
2,20,7,832,18,37,154,2611,0
8,16,3,1705,15,147,230,426,0
12,14,3,732,1,225,205,849,0
11,9,4,1050,8,55,19,106,0
6,13,2,1010,18,25,132,326,0
9,26,2,1227,20,152,215,256,0
8,18,5,1259,21,133,263,668,0
11,11,6,1432,22,57,205,760,0
4,4,2,1453,5,133,215,1009,0
9,14,3,2039,12,154,152,236,0
2,2,4,923,8,19,1,692,0
10,16,1,848,20,126,21,148,1
11,14,1,938,21,183,93,725,0
3,26,6,945,20,30,195,321,0
9,4,7,2038,16,256,67,410,0
6,28,3,1549,13,249,205,438,1
